id,declarationId,type,hsCode,description,originCountry,destinationCountry,value,currency,weight,declarantTin,declarantName,portOfEntry,date,status,getFundLevy,nhilLevy,covidLevy,vatRate,ecowasOrigin,atgApplicable,sector,riskScore,violationCount,recoveryAmount
DECL-000599,D202545497,import,52030000,"Cotton, carded or combed",CI,TG,395880.61,USD,7500.7,TIN6751800,"Takoradi Corporation",TAKORADI,2025-12-09,flagged,9897.01525,9897.01525,3958.8061,15,true,false,textiles,74.64,1,80486.83
DECL-000600,D202556938,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",JP,CI,389037.22,USD,17739.51,TIN7734865,"Takoradi Group",TAMALE,2025-10-06,flagged,9725.9305,9725.9305,3890.3722,15,false,false,textiles,94.67,1,124548.14
DECL-000601,D202518188,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",DE,CI,342142.84,USD,17354.46,TIN1136151,"Takoradi International",TAKORADI,2025-12-26,flagged,8553.571000000002,8553.571000000002,3421.4284000000002,15,false,true,petroleum,78.48,1,85470.17
DECL-000602,D202585151,import,27111200,"Propane, liquefied",US,TG,250151.24,USD,26594.2,TIN1800250,"Ghana Corporation",KUMASI,2025-10-20,flagged,6253.781,6253.781,2501.5124,15,false,false,petroleum,87.01,1,72514.18
DECL-000603,D202536884,import,27132000,"Petroleum bitumen, petroleum coke",GB,TG,135914.82,USD,29125.64,TIN8444025,"Ghana International",KUMASI,2024-08-16,approved,3397.8705000000004,3397.8705000000004,1359.1482,15,false,true,petroleum,26.59,0,0
DECL-000604,D202534534,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",CI,BF,398221.75,USD,46487.65,TIN1213311,"Tema Enterprises",TAKORADI,2024-08-01,flagged,9955.54375,9955.54375,3982.2175,15,true,false,vehicles,60.53,1,164546.4
DECL-000605,D202548943,transit,27132000,"Petroleum bitumen, petroleum coke",JP,BF,175128.68,USD,35448.4,TIN9626466,"ECOWAS Group",TAKORADI,2024-01-31,flagged,4378.217,4378.217,1751.2867999999999,15,false,false,petroleum,65.78,1,79105.62
DECL-000606,D202554151,export,27132000,"Petroleum bitumen, petroleum coke",CI,GH,78681.03,USD,28832.29,TIN1047438,"Takoradi Imports",TEMA,2024-03-01,approved,1967.02575,1967.02575,786.8103,15,true,false,petroleum,19.8,0,0
DECL-000607,D202515760,export,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",NG,BF,111321.63,USD,37575.11,TIN2180958,"Takoradi Enterprises",TEMA,2025-11-11,approved,2783.04075,2783.04075,1113.2163,15,true,false,vehicles,27.47,0,0
DECL-000608,D202542275,import,27111200,"Propane, liquefied",BJ,TG,111984.77,USD,35703.85,TIN2054783,"West Africa Imports",KUMASI,2025-06-30,flagged,2799.61925,2799.61925,1119.8477,15,true,true,petroleum,80.22,1,27422.19
DECL-000609,D202517269,import,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",US,GH,28490.62,USD,31812.33,TIN2064640,"ECOWAS Trading",TAKORADI,2025-04-12,approved,712.2655,712.2655,284.9062,15,false,false,vehicles,12.49,0,0
DECL-000610,D202558490,export,52030000,"Cotton, carded or combed",DE,GH,375103.27,USD,12934.3,TIN9157686,"Kumasi Corporation",TAMALE,2025-12-08,flagged,9377.581750000001,9377.581750000001,3751.0327,15,false,false,textiles,93.86,1,170479.66
DECL-000611,D202575417,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",GB,BF,464223.31,USD,40396.66,TIN9639164,"Kumasi Enterprises",KUMASI,2024-09-23,flagged,11605.582750000001,11605.582750000001,4642.2331,15,false,false,vehicles,85.98,1,132319.5
DECL-000612,D202548880,import,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",JP,GH,343328.37,USD,2798.03,TIN1900738,"Tema Trading",KOTOKA,2025-11-29,flagged,8583.20925,8583.20925,3433.2837,15,false,true,petroleum,63.89,1,45385.15
DECL-000613,D202579881,export,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",IN,TG,376889.77,USD,48638.35,TIN3243105,"ECOWAS Enterprises",KUMASI,2025-11-16,flagged,9422.244250000002,9422.244250000002,3768.8977000000004,15,false,true,petroleum,79.05,1,102344.41
DECL-000614,D202560778,export,87019000,"Motor vehicles for the transport of goods",DE,BF,423282.72,USD,39107.58,TIN6795430,"Kumasi Company Ltd",KUMASI,2025-04-24,flagged,10582.068,10582.068,4232.8272,15,false,false,vehicles,71.26,1,209546.97
DECL-000615,D202589713,export,27111200,"Propane, liquefied",ML,CI,64067.45,USD,49295.13,TIN4308259,"Accra International",TAMALE,2025-11-11,flagged,1601.68625,1601.68625,640.6745,15,true,true,petroleum,92.39,1,24572.33
DECL-000616,D202519634,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",GB,GH,168006.65,USD,7635.56,TIN2869866,"Kumasi International",TAMALE,2025-05-18,approved,4200.16625,4200.16625,1680.0665,15,false,false,vehicles,33.7,0,0
DECL-000617,D202556050,export,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",CN,TG,246492.1,USD,15524.85,TIN2699239,"Takoradi Group",TAKORADI,2024-09-01,approved,6162.302500000001,6162.302500000001,2464.9210000000003,15,false,false,vehicles,10.76,0,0
DECL-000618,D202599759,export,27111990,"Other liquefied petroleum gases",ML,TG,365646.85,USD,45127.38,TIN8299575,"West Africa Trading",TAKORADI,2024-05-12,approved,9141.17125,9141.17125,3656.4685,15,true,false,petroleum,31.36,0,0
DECL-000619,D202520594,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",BR,GH,260706.05,USD,37695.73,TIN6707845,"West Africa Company Ltd",TAMALE,2025-02-28,flagged,6517.65125,6517.65125,2607.0605,15,false,false,vehicles,76.66,1,93637.85
DECL-000620,D202575220,transit,52050000,"Cotton waste (including yarn waste and garnetted stock)",BR,BF,237498.84,USD,652.63,TIN1244041,"West Africa Enterprises",TEMA,2024-05-14,approved,5937.4710000000005,5937.4710000000005,2374.9884,15,false,false,textiles,19.1,0,0
DECL-000621,D202563446,import,27132000,"Petroleum bitumen, petroleum coke",DE,CI,163464.78,USD,28798.54,TIN9550442,"Accra Imports",KUMASI,2024-01-15,flagged,4086.6195000000002,4086.6195000000002,1634.6478,15,false,true,petroleum,82.86,1,79411.49
DECL-000622,D202536175,export,52030000,"Cotton, carded or combed",CN,BF,155019.96,USD,11629.76,TIN7668739,"West Africa Group",KUMASI,2025-07-19,approved,3875.499,3875.499,1550.1996,15,false,false,textiles,17.44,0,0
DECL-000623,D202594011,transit,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",BF,GH,250614.27,USD,15372.35,TIN4685812,"ECOWAS Trading",TAMALE,2024-01-26,flagged,6265.35675,6265.35675,2506.1427,15,true,false,textiles,61.63,1,118409.96
DECL-000624,D202564550,import,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",CI,TG,387524.46,USD,40487.77,TIN2544045,"Accra Trading",KUMASI,2025-06-15,approved,9688.1115,9688.1115,3875.2446000000004,15,true,false,vehicles,30.76,0,0
DECL-000625,D202578024,import,27111990,"Other liquefied petroleum gases",SL,TG,51285.97,USD,40274.18,TIN9821778,"Tema Company Ltd",KUMASI,2024-07-30,flagged,1282.1492500000002,1282.1492500000002,512.8597,15,true,false,petroleum,63.82,1,14559.73
DECL-000626,D202538755,transit,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",BR,GH,487027.16,USD,21273.15,TIN3070415,"West Africa Exports",TEMA,2024-01-13,approved,12175.679,12175.679,4870.2716,15,false,false,vehicles,21.3,0,0
DECL-000627,D202582878,import,52030000,"Cotton, carded or combed",GB,CI,410853.89,USD,8396.34,TIN6554840,"Accra Corporation",TEMA,2024-07-28,approved,10271.34725,10271.34725,4108.5389000000005,15,false,false,textiles,19.32,0,0
DECL-000628,D202547209,transit,52050000,"Cotton waste (including yarn waste and garnetted stock)",JP,CI,372392.05,USD,47691.23,TIN5580657,"Accra International",TAMALE,2024-06-13,approved,9309.80125,9309.80125,3723.9205,15,false,false,textiles,39.92,0,0
DECL-000629,D202583548,transit,52030000,"Cotton, carded or combed",US,BF,318126.22,USD,19694.78,TIN3242232,"ECOWAS Trading",TAKORADI,2024-09-19,approved,7953.1555,7953.1555,3181.2621999999997,15,false,false,textiles,28.14,0,0
DECL-000630,D202559759,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",JP,GH,351522.49,USD,33049.21,TIN8456906,"ECOWAS Group",TAMALE,2024-02-02,flagged,8788.06225,8788.06225,3515.2249,15,false,false,textiles,66.26,1,96443.42
DECL-000631,D202595462,export,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",NE,BF,413457.25,USD,959.28,TIN8533754,"Tema Trading",KOTOKA,2025-05-05,flagged,10336.431250000001,10336.431250000001,4134.5725,15,true,false,vehicles,65.95,1,83837.24
DECL-000632,D202520743,export,27111990,"Other liquefied petroleum gases",CN,CI,374331.49,USD,23526.03,TIN6175699,"Tema Corporation",TAMALE,2024-02-15,approved,9358.28725,9358.28725,3743.3149,15,false,true,petroleum,11.87,0,0
DECL-000633,D202599092,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",SL,CI,254685.7,USD,6499.29,TIN4832662,"Ghana Enterprises",TAKORADI,2025-04-10,flagged,6367.142500000001,6367.142500000001,2546.857,15,true,true,petroleum,70.6,1,56995.5
DECL-000634,D202523633,export,27111200,"Propane, liquefied",SN,TG,287519.79,USD,43413.78,TIN1071814,"West Africa International",TAMALE,2024-01-08,flagged,7187.99475,7187.99475,2875.1978999999997,15,true,true,petroleum,71.91,1,75458.56
DECL-000635,D202548313,import,27111200,"Propane, liquefied",KR,CI,136138.28,USD,9079.81,TIN6184554,"Accra Trading",KOTOKA,2024-07-14,approved,3403.4570000000003,3403.4570000000003,1361.3828,15,false,true,petroleum,34.95,0,0
DECL-000636,D202545578,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",BF,GH,159928.15,USD,23828.03,TIN3836829,"Kumasi Exports",KUMASI,2025-10-02,flagged,3998.20375,3998.20375,1599.2815,15,true,true,petroleum,65.93,1,59070.01
DECL-000637,D202523528,export,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",GB,TG,309032.05,USD,34752.67,TIN4653702,"Kumasi International",KOTOKA,2024-02-03,approved,7725.80125,7725.80125,3090.3205,15,false,false,vehicles,30.84,0,0
DECL-000638,D202589626,export,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",US,GH,89729.35,USD,46790.32,TIN9771547,"Tema Trading",TAKORADI,2025-06-19,flagged,2243.2337500000003,2243.2337500000003,897.2935000000001,15,false,true,petroleum,61.16,1,21705.93
DECL-000639,D202510639,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",SL,BF,255190.01,USD,39280.68,TIN4279138,"Ghana Group",TAKORADI,2025-12-13,approved,6379.750250000001,6379.750250000001,2551.9001000000003,15,true,false,textiles,28.85,0,0
DECL-000640,D202525294,import,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",BR,GH,218447.09,USD,2778.26,TIN7980811,"Takoradi Group",KOTOKA,2025-08-18,approved,5461.177250000001,5461.177250000001,2184.4709,15,false,true,petroleum,39.22,0,0
DECL-000641,D202560696,export,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",JP,CI,373782.03,USD,28489.16,TIN9635934,"Kumasi Enterprises",TAMALE,2024-05-15,flagged,9344.55075,9344.55075,3737.8203000000003,15,false,true,petroleum,73.35,1,48250.74
DECL-000642,D202562026,transit,27132000,"Petroleum bitumen, petroleum coke",NE,GH,126440.15,USD,12229.64,TIN6328058,"Accra Corporation",TAMALE,2025-04-14,flagged,3161.00375,3161.00375,1264.4015,15,true,true,petroleum,72.91,1,44045.55
DECL-000643,D202550440,export,87019000,"Motor vehicles for the transport of goods",TG,GH,305636.87,USD,42179.75,TIN7888254,"Kumasi Exports",TAKORADI,2025-06-10,flagged,7640.92175,7640.92175,3056.3687,15,true,false,vehicles,74.5,1,77154.5
DECL-000644,D202596664,export,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",BF,GH,450564.85,USD,40990.2,TIN8821273,"Ghana Imports",TAKORADI,2024-07-13,approved,11264.12125,11264.12125,4505.6485,15,true,false,vehicles,18.55,0,0
DECL-000645,D202537137,export,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",JP,GH,12187.53,USD,19818.43,TIN2059068,"Accra Enterprises",KOTOKA,2024-04-17,approved,304.68825000000004,304.68825000000004,121.87530000000001,15,false,false,textiles,26.2,0,0
DECL-000646,D202589204,export,87019000,"Motor vehicles for the transport of goods",TG,TG,22642.16,USD,47845.62,TIN6750124,"Tema Company Ltd",KOTOKA,2025-12-14,flagged,566.054,566.054,226.4216,15,true,false,vehicles,60.39,1,8181.35
DECL-000647,D202528422,transit,87019000,"Motor vehicles for the transport of goods",SL,TG,265472.86,USD,17839.64,TIN1496819,"Accra Trading",TEMA,2025-09-10,approved,6636.8215,6636.8215,2654.7286,15,true,false,vehicles,20.81,0,0
DECL-000648,D202570484,transit,27111200,"Propane, liquefied",JP,BF,144294.45,USD,37606.61,TIN3321380,"Takoradi Group",TAKORADI,2025-02-17,approved,3607.3612500000004,3607.3612500000004,1442.9445,15,false,true,petroleum,30.2,0,0
DECL-000649,D202565225,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",BR,BF,311924.83,USD,45234.38,TIN7520708,"Tema Imports",TEMA,2025-04-27,approved,7798.120750000001,7798.120750000001,3119.2483,15,false,true,petroleum,24.45,0,0
DECL-000650,D202544512,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",IN,GH,264729.16,USD,27262.26,TIN5209031,"Takoradi Imports",TEMA,2024-11-03,flagged,6618.228999999999,6618.228999999999,2647.2916,15,false,true,petroleum,60.61,1,104474.04
DECL-000651,D202541480,transit,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",US,GH,23705.98,USD,15731.47,TIN4731897,"Tema Company Ltd",TAKORADI,2024-01-16,approved,592.6495,592.6495,237.0598,15,false,false,textiles,18.78,0,0
DECL-000652,D202513043,export,52010000,"Cotton, not carded or combed",KR,TG,71980.56,USD,24049.8,TIN5542896,"Takoradi Exports",TAKORADI,2025-02-17,flagged,1799.5140000000001,1799.5140000000001,719.8056,15,false,false,textiles,79.96,1,21366.05
DECL-000653,D202547571,export,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",SL,TG,179762.11,USD,42282.05,TIN6199159,"ECOWAS Company Ltd",KUMASI,2024-02-16,approved,4494.05275,4494.05275,1797.6210999999998,15,true,false,vehicles,30.09,0,0
DECL-000654,D202590789,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",KR,BF,115907.22,USD,7438.35,TIN1567515,"Takoradi Imports",TAMALE,2025-06-05,approved,2897.6805000000004,2897.6805000000004,1159.0722,15,false,false,textiles,10.43,0,0
DECL-000655,D202542618,transit,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",SN,BF,423498.17,USD,2801.77,TIN9640182,"Tema Imports",TAKORADI,2025-12-22,flagged,10587.45425,10587.45425,4234.9817,15,true,false,vehicles,68.1,1,70714.73
DECL-000656,D202541929,export,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",BR,TG,444586.25,USD,25688.03,TIN8157209,"Tema Company Ltd",KUMASI,2024-01-29,flagged,11114.65625,11114.65625,4445.8625,15,false,false,vehicles,62.93,1,75219.38
DECL-000657,D202569665,export,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",DE,TG,412625.79,USD,25979.63,TIN7772034,"Kumasi Group",TEMA,2024-02-13,flagged,10315.64475,10315.64475,4126.2579,15,false,false,vehicles,90.97,1,103669.1
DECL-000658,D202513526,export,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",BR,CI,246746.33,USD,26157.46,TIN3768730,"Accra Company Ltd",TEMA,2024-02-01,flagged,6168.65825,6168.65825,2467.4633,15,false,true,petroleum,67.75,1,81788.27
DECL-000659,D202576603,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",NE,GH,158366.59,USD,13802.49,TIN7831274,"Tema Group",KOTOKA,2024-05-01,flagged,3959.16475,3959.16475,1583.6659,15,true,false,vehicles,75.43,1,73520.68
DECL-000660,D202554553,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",KR,CI,175107.75,USD,5195.29,TIN6282505,"Kumasi Corporation",KUMASI,2024-01-30,flagged,4377.69375,4377.69375,1751.0775,15,false,false,textiles,78.55,1,38003.9
DECL-000661,D202513900,transit,27111200,"Propane, liquefied",DE,BF,240361.91,USD,47870.62,TIN6352390,"Kumasi Trading",TAKORADI,2025-08-25,flagged,6009.047750000001,6009.047750000001,2403.6191,15,false,true,petroleum,65.65,1,103810.63
DECL-000662,D202535870,transit,52010000,"Cotton, not carded or combed",US,CI,405305.96,USD,47812.06,TIN9610537,"West Africa Imports",TAMALE,2024-11-24,approved,10132.649000000001,10132.649000000001,4053.0596000000005,15,false,false,textiles,39.05,0,0
DECL-000663,D202596185,transit,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",JP,TG,424251.31,USD,47369.88,TIN4126130,"Accra Corporation",TEMA,2025-09-27,flagged,10606.28275,10606.28275,4242.5131,15,false,false,textiles,60.92,1,132056.84
DECL-000664,D202596218,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",NG,CI,14994.32,USD,32242.73,TIN9585358,"Ghana International",KOTOKA,2024-09-16,approved,374.858,374.858,149.9432,15,true,false,textiles,21.73,0,0
DECL-000665,D202569791,transit,27111200,"Propane, liquefied",DE,BF,136455.33,USD,8073.28,TIN8841291,"Ghana Enterprises",KUMASI,2025-09-01,flagged,3411.38325,3411.38325,1364.5532999999998,15,false,true,petroleum,79.76,1,65626.53
DECL-000666,D202536915,import,52050000,"Cotton waste (including yarn waste and garnetted stock)",ML,TG,300647.9,USD,23916.11,TIN1071184,"Takoradi Company Ltd",TAMALE,2024-06-10,approved,7516.197500000001,7516.197500000001,3006.4790000000003,15,true,false,textiles,31.37,0,0
DECL-000667,D202588738,transit,52050000,"Cotton waste (including yarn waste and garnetted stock)",IN,CI,278580.37,USD,17104.8,TIN7547343,"Tema Enterprises",KOTOKA,2025-06-18,approved,6964.50925,6964.50925,2785.8037,15,false,false,textiles,25.2,0,0
DECL-000668,D202591544,import,27111990,"Other liquefied petroleum gases",SN,BF,395650.35,USD,44689.7,TIN6491374,"Accra Company Ltd",TAKORADI,2024-06-07,approved,9891.25875,9891.25875,3956.5035,15,true,true,petroleum,35.47,0,0
DECL-000669,D202541769,transit,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",BF,BF,73654.19,USD,4403.73,TIN4961655,"Kumasi Exports",TAKORADI,2024-07-11,flagged,1841.3547500000002,1841.3547500000002,736.5419,15,true,false,textiles,72.19,1,35326.44
DECL-000670,D202520319,import,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",IN,TG,308840.32,USD,26454.92,TIN2994151,"Tema Trading",TAKORADI,2024-04-26,flagged,7721.008000000001,7721.008000000001,3088.4032,15,false,false,vehicles,69.61,1,100450.38
DECL-000671,D202578038,export,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",KR,TG,325077.15,USD,36981.32,TIN6956472,"Takoradi Corporation",TAMALE,2024-02-15,approved,8126.928750000001,8126.928750000001,3250.7715000000003,15,false,false,textiles,24.53,0,0
DECL-000672,D202575332,transit,52030000,"Cotton, carded or combed",NG,GH,340111.69,USD,6781.85,TIN5966426,"Kumasi Group",TAMALE,2024-10-15,flagged,8502.79225,8502.79225,3401.1169,15,true,false,textiles,72.5,1,49340.28
DECL-000673,D202582668,import,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",NG,TG,272339.12,USD,6546.45,TIN6734867,"Ghana Trading",TAKORADI,2025-10-19,flagged,6808.478,6808.478,2723.3912,15,true,false,vehicles,91.15,1,113734.26
DECL-000674,D202516442,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",KR,BF,241859.25,USD,24803.01,TIN4952599,"Tema Enterprises",TAMALE,2024-02-11,flagged,6046.481250000001,6046.481250000001,2418.5925,15,false,true,petroleum,72.95,1,40485.2
DECL-000675,D202511168,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",CN,GH,32931.09,USD,16306.1,TIN7441066,"West Africa Corporation",TAKORADI,2024-06-22,flagged,823.27725,823.27725,329.31089999999995,15,false,false,vehicles,75.98,1,10366.67
DECL-000676,D202570608,transit,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",SN,TG,164556.45,USD,42550.99,TIN1602126,"Accra Corporation",TAKORADI,2025-04-16,approved,4113.91125,4113.91125,1645.5645000000002,15,true,false,vehicles,14.69,0,0
DECL-000677,D202556162,import,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",CI,TG,320523.03,USD,11012.54,TIN2415135,"Takoradi Corporation",TAMALE,2025-10-11,flagged,8013.075750000001,8013.075750000001,3205.2303,15,true,false,vehicles,86.99,1,49603.53
DECL-000678,D202560045,export,52050000,"Cotton waste (including yarn waste and garnetted stock)",BF,CI,421043.72,USD,9750.24,TIN4691196,"West Africa Trading",TAMALE,2024-05-25,approved,10526.093,10526.093,4210.437199999999,15,true,false,textiles,16.29,0,0
DECL-000679,D202541215,export,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",GB,CI,259747.71,USD,6558.01,TIN7901625,"Tema Group",TEMA,2024-10-12,flagged,6493.69275,6493.69275,2597.4771,15,false,false,vehicles,73.93,1,29004.08
DECL-000680,D202588423,export,87019000,"Motor vehicles for the transport of goods",GB,GH,181889.04,USD,6100.39,TIN8066609,"Ghana Trading",TEMA,2024-09-20,approved,4547.226000000001,4547.226000000001,1818.8904000000002,15,false,false,vehicles,33.54,0,0
DECL-000681,D202598448,export,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",GB,GH,366211.47,USD,43745.82,TIN6424367,"Kumasi Enterprises",TEMA,2025-01-02,approved,9155.28675,9155.28675,3662.1146999999996,15,false,false,textiles,31.28,0,0
DECL-000682,D202593926,import,52050000,"Cotton waste (including yarn waste and garnetted stock)",IN,TG,398419.13,USD,9710.49,TIN2259221,"West Africa International",TEMA,2025-07-28,approved,9960.47825,9960.47825,3984.1913,15,false,false,textiles,23.08,0,0
DECL-000683,D202512439,transit,27111990,"Other liquefied petroleum gases",GB,BF,223716.67,USD,9403.78,TIN3092454,"Ghana Company Ltd",TAKORADI,2024-11-30,flagged,5592.91675,5592.91675,2237.1667,15,false,true,petroleum,61.98,1,71500.51
DECL-000684,D202555026,transit,27111200,"Propane, liquefied",SL,CI,476414.63,USD,2718.56,TIN9054363,"ECOWAS Enterprises",TEMA,2024-10-01,approved,11910.36575,11910.36575,4764.1463,15,true,true,petroleum,22.06,0,0
DECL-000685,D202596062,import,27111200,"Propane, liquefied",GB,TG,493554.4,USD,23117.6,TIN3246185,"Tema Imports",KUMASI,2024-01-04,flagged,12338.86,12338.86,4935.544000000001,15,false,true,petroleum,81.32,1,140405.1
DECL-000686,D202552035,import,87019000,"Motor vehicles for the transport of goods",BR,GH,195696.75,USD,7927.09,TIN1740691,"West Africa Group",KUMASI,2025-06-14,flagged,4892.41875,4892.41875,1956.9675,15,false,false,vehicles,75.76,1,57005.23
DECL-000687,D202556084,import,27132000,"Petroleum bitumen, petroleum coke",BR,BF,348614.71,USD,18883.67,TIN3554596,"Kumasi Corporation",KUMASI,2024-02-13,flagged,8715.367750000001,8715.367750000001,3486.1471,15,false,true,petroleum,60.82,1,68435.91
DECL-000688,D202555445,export,52050000,"Cotton waste (including yarn waste and garnetted stock)",US,TG,333254.65,USD,31232.11,TIN7129980,"Ghana International",KOTOKA,2025-07-22,flagged,8331.366250000001,8331.366250000001,3332.5465000000004,15,false,false,textiles,61.1,1,40409.11
DECL-000689,D202577126,transit,27111200,"Propane, liquefied",JP,GH,471111.63,USD,45078.25,TIN1518282,"Ghana Group",TEMA,2024-06-25,flagged,11777.79075,11777.79075,4711.116300000001,15,false,true,petroleum,70.41,1,215975.43
DECL-000690,D202562502,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",BF,CI,313460.86,USD,3145.89,TIN6224012,"Tema Group",TAKORADI,2024-05-19,flagged,7836.5215,7836.5215,3134.6086,15,true,true,petroleum,60,1,89643.68
DECL-000691,D202538279,transit,87019000,"Motor vehicles for the transport of goods",TG,TG,478423.24,USD,18591.87,TIN4697903,"Takoradi Enterprises",TAMALE,2024-02-10,flagged,11960.581,11960.581,4784.2324,15,true,false,vehicles,79.62,1,203191.55
DECL-000692,D202510466,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",NG,CI,65767.68,USD,21333.25,TIN7695396,"Tema Exports",TAKORADI,2025-05-15,approved,1644.192,1644.192,657.6768,15,true,false,textiles,12.24,0,0
DECL-000693,D202549925,transit,87019000,"Motor vehicles for the transport of goods",SL,TG,56339.59,USD,47789.07,TIN8202457,"Accra Company Ltd",TAKORADI,2024-10-12,flagged,1408.48975,1408.48975,563.3959,15,true,false,vehicles,62.18,1,16481.33
DECL-000694,D202571576,import,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",NE,TG,456611.92,USD,27791.05,TIN3693939,"Accra Enterprises",TAMALE,2024-06-16,approved,11415.298,11415.298,4566.1192,15,true,false,vehicles,32.01,0,0
DECL-000695,D202510147,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",CN,GH,298522.18,USD,822.8,TIN2436899,"West Africa Enterprises",KUMASI,2024-07-30,approved,7463.0545,7463.0545,2985.2218,15,false,false,textiles,21.43,0,0
DECL-000696,D202535123,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",CN,TG,391236.63,USD,2228.33,TIN3333086,"Tema Imports",TEMA,2025-10-14,flagged,9780.91575,9780.91575,3912.3663,15,false,false,vehicles,66.88,1,67651.07
DECL-000697,D202526800,transit,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",BR,CI,213436.67,USD,46103.86,TIN3212711,"ECOWAS International",TAMALE,2024-04-04,flagged,5335.91675,5335.91675,2134.3667,15,false,true,petroleum,62.83,1,98158.57
DECL-000698,D202582643,transit,52010000,"Cotton, not carded or combed",IN,GH,499023.06,USD,35164.96,TIN5127677,"Tema Imports",KUMASI,2024-08-20,flagged,12475.576500000001,12475.576500000001,4990.2306,15,false,false,textiles,69.14,1,67124.81
DECL-000699,D202586320,transit,27132000,"Petroleum bitumen, petroleum coke",BJ,TG,195496.37,USD,649.79,TIN9913463,"Ghana Exports",TEMA,2025-12-15,flagged,4887.40925,4887.40925,1954.9637,15,true,true,petroleum,74.96,1,78778.64
DECL-000700,D202567894,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",BF,GH,395909.68,USD,23134.55,TIN1237483,"Accra Group",TEMA,2025-05-13,approved,9897.742,9897.742,3959.0968,15,true,false,vehicles,20.59,0,0
DECL-000701,D202583630,import,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",CN,TG,184374.61,USD,19914.27,TIN7313351,"Tema Company Ltd",TAMALE,2024-10-16,flagged,4609.36525,4609.36525,1843.7460999999998,15,false,false,vehicles,91.37,1,55064.93
